159,160,1,

180,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,273,181,181,181,244,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,243,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,273,181,181,181,273,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,245,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,245,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,275,181,181,181,181,181,181,181,181,181,275,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,181,243,181,181,181,181,181,181,181,181,181,181,181,181,181,181,273,181,181,181,181,274,181,181,181,181,181,181,181,181,244,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,245,181,181,181,181,181,181,181,181,181,181,181,273,181,181,275,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,245,181,181,181,181,181,274,181,181,181,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,244,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,243,181,181,181,181,181,181,181,275,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,245,181,181,181,181,181,181,181,245,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,245,181,181,181,181,181,275,181,181,181,181,181,181,181,275,181,181,181,181,181,181,181,181,181,181,182
180,181,181,243,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,275,181,181,181,181,181,181,181,181,181,181,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,181,181,243,181,181,181,181,181,181,181,181,181,244,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,275,181,181,181,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,274,181,181,181,181,181,245,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,165,211,166,181,181,181,181,181,181,181,274,181,181,165,211,211,211,211,211,211,211,211,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,181,181,181,181,181,181,181,181,181,243,181,181,181,181,181,245,181,275,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,243,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,243,181,181,273,181,181,181,181,245,181,181,181,181,165,211,212,-1,210,166,245,181,165,211,211,166,181,181,181,195,151,151,152,150,151,151,151,151,196,181,273,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,273,181,181,273,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,245,181,181,181,181,273,181,181,181,244,181,165,211,211,211,211,211,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,274,273,181,181,181,181,181,181,181,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,165,211,211,211,212,-1,-1,150,151,196,181,181,182,-1,-1,210,211,166,181,243,181,181,195,196,181,181,181,181,181,181,181,181,181,165,211,211,211,211,166,181,181,181,181,181,181,181,181,181,181,181,181,181,165,211,211,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,273,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,195,152,-1,-1,-1,-1,210,211,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,182
180,181,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,195,151,151,151,151,151,151,196,181,181,181,165,212,-1,-1,-1,-1,210,211,211,166,181,181,275,181,165,211,211,211,211,211,211,211,212,-1,-1,-1,-1,210,211,211,211,211,211,211,211,211,211,166,181,181,181,182,-1,-1,210,211,211,211,166,181,181,245,181,181,181,181,181,181,245,181,181,181,181,181,181,181,273,181,181,181,181,273,181,181,181,165,211,211,211,211,211,211,211,211,166,181,181,182,-1,-1,-1,-1,-1,-1,210,211,211,211,211,211,166,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,181,181,181,181,245,181,181,181,181,181,181,181,243,181,181,165,166,181,181,275,181,181,181,244,181,181,165,211,212,-1,-1,-1,-1,-1,-1,-1,-1,210,211,211,211,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,166,181,195,152,-1,-1,-1,-1,-1,210,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,165,212,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,195,151,151,151,152,-1,-1,-1,-1,-1,-1,-1,-1,180,181,181,181,244,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,165,211,211,211,211,211,211,211,211,212,210,211,211,211,211,211,211,211,211,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,181,195,151,152,-1,-1,150,151,196,181,181,181,274,181,181,181,181,181,181,181,181,181,245,181,181,181,181,181,181,181,181,181,165,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,181,181,181,181,195,151,152,-1,-1,-1,-1,-1,-1,180,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,274,181,181,181,181,181,181,181,181,181,181,181,181,243,181,181,181,181,165,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,274,181,181,195,151,151,196,181,181,181,181,181,181,181,165,211,211,211,166,181,243,181,181,181,181,181,181,181,181,181,181,165,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,181,243,181,181,181,195,152,-1,-1,-1,-1,150,196,181,181,181,181,181,181,181,245,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,243,165,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,166,181,181,181,181,181,181,165,211,211,211,211,211,212,-1,-1,-1,180,181,181,181,181,181,275,181,181,181,181,181,165,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,166,181,181,181,181,181,195,151,151,151,151,196,181,273,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,245,181,181,181,181,181,243,181,181,181,181,181,274,181,181,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,211,211,211,211,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,181,181,181,181,181,181,181,181,165,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,181,165,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,243,273,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,181,181,181,181,181,165,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,181,182,210,211,211,211,166,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,273,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,211,166,166,165,211,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,243,182,-1,-1,-1,-1,210,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,210,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,195,152,-1,-1,-1,-1,180,181,181,181,274,181,181,181,244,181,181,181,181,181,181,182
180,181,275,181,181,181,181,181,181,181,181,181,181,181,274,181,181,181,181,181,181,195,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,181,182,-1,-1,-1,-1,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,273,181,181,181,181,181,181,181,181,181,181,181,181,274,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,274,182,-1,-1,-1,-1,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,275,181,181,181,244,181,181,181,181,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,195,152,-1,-1,150,196,181,275,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,275,181,181,181,181,181,181,181,181,181,165,211,166,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,273,182,-1,-1,180,181,181,181,181,181,244,181,181,181,181,181,181,181,181,181,182
180,181,181,181,273,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,180,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,182,-1,150,196,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,275,181,181,181,181,181,181,181,181,181,181,181,181,245,181,182,-1,210,166,181,195,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,182,-1,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,244,181,181,181,181,182,-1,-1,180,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,195,152,180,181,181,181,181,181,181,181,181,181,181,181,245,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,165,212,-1,-1,180,243,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,245,195,196,181,275,181,243,181,181,181,181,181,181,181,181,181,181,181,181,182
180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,-1,180,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,166,181,181,181,181,181,181,181,181,181,181,274,181,181,181,181,181,181,181,181,182
180,181,181,181,243,181,181,244,181,181,181,181,181,244,181,181,182,-1,-1,-1,180,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,211,166,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182
