175,160,1,

183,184,184,184,184,184,247,184,184,184,184,184,184,277,184,184,184,184,167,214,214,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,214,214,214,214,214,215,-1,-1,213,214,214,214,214,214,214,168,184,247,184,184,277,184,184,184,197,154,154,154,154,154,198,246,184,167,215,-1,213,168,276,197,155,-1,153,154,198,184,184,184,184,184,167,214,214,214,168,184,184,184,184,184,184,184,184,184,184,184,184,184,184,246,184,184,247,184,184,184,246,184,184,184,184,184,167,214,214,214,214,214,214,214,214,215,-1,-1,-1,183,184,184,246,184,184,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,247,184,184,184,184,184,184,184,184,184,184,184,184,167,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,214,214,214,214,214,214,214,168,277,184,184,276,184,184,184,184,167,215,-1,-1,-1,183,184,184,197,154,198,246,184,184,184,184,248,184,197,155,-1,-1,213,214,168,184,184,248,184,184,184,184,248,184,184,184,184,184,184,184,184,184,184,184,184,184,184,167,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,184,184,184,184,278,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,184,276,184,184,184,184,184,184,167,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,214,214,214,214,214,214,214,214,215,-1,-1,-1,-1,213,168,184,184,184,184,184,167,214,214,214,168,184,184,197,154,155,-1,-1,213,168,184,184,184,184,184,184,184,184,184,184,276,184,184,184,184,167,214,214,214,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,168,184,184,184,248,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,184,184,184,184,167,214,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,214,214,214,214,214,215,-1,-1,-1,213,214,168,246,184,197,155,-1,-1,183,184,184,184,184,184,184,184,184,184,184,184,184,184,167,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,214,168,184,184,184,184,277,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,246,184,184,184,184,184,184,184,197,154,154,154,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,168,184,184,197,154,154,198,184,184,184,167,214,214,168,184,184,184,184,167,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,247,184,277,184,184,184,184,278,197,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,168,184,278,184,184,184,167,214,214,215,-1,-1,213,214,214,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,168,184,247,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,276,184,184,184,184,184,184,167,168,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,214,214,214,214,214,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,184,184,184,248,184,185,213,168,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,276,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,246,184,184,184,184,184,185,-1,183,248,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,177,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,176,176,178,206,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,176,176,176,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,184,184,184,184,276,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,184,167,168,184,167,215,-1,183,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,206,206,242,272,272,190,241,241,206,206,206,206,207,-1,-1,-1,-1,-1,-1,175,176,178,206,206,206,206,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,206,206,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,277,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,184,185,183,184,185,-1,-1,183,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,178,206,206,179,176,176,176,176,176,176,176,176,176,176,178,272,190,241,206,242,190,206,206,206,206,240,206,206,206,206,179,177,-1,175,176,176,176,178,206,206,206,241,240,206,242,272,242,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,209,236,236,208,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,246,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,246,184,184,184,184,185,183,184,185,-1,153,198,246,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,176,178,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,271,272,206,206,206,206,206,206,206,206,206,206,272,206,206,206,206,206,179,176,178,206,206,206,206,206,209,236,236,236,237,205,206,190,206,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,209,237,-1,-1,235,208,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,276,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,277,184,184,167,215,183,277,185,-1,183,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,178,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,272,241,190,242,272,271,272,206,270,270,190,206,206,206,206,206,206,206,206,206,209,236,236,236,237,-1,-1,-1,-1,235,208,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,209,237,-1,-1,-1,-1,205,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,248,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,184,185,-1,183,184,185,153,198,184,167,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,271,206,270,271,272,271,206,206,209,208,206,206,206,206,206,206,209,236,271,240,270,241,206,206,209,236,236,236,236,208,206,206,206,206,206,209,236,208,206,209,236,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,176,176,177,-1,-1,-1,-1,175,178,206,206,209,237,-1,-1,-1,-1,-1,235,208,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,167,215,-1,183,184,185,183,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,236,190,206,206,242,206,206,206,206,207,235,236,236,236,236,236,236,237,242,272,235,236,236,236,236,237,175,177,-1,-1,235,236,236,236,236,236,237,-1,205,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,236,208,206,206,179,177,-1,175,176,176,176,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,179,177,-1,175,176,178,206,206,209,237,-1,-1,-1,-1,-1,-1,-1,235,208,206,271,270,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,168,184,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,247,184,184,185,-1,-1,183,184,185,183,247,167,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,242,206,270,206,206,206,209,208,179,176,176,176,176,176,176,176,177,271,-1,175,176,176,176,176,176,178,179,176,177,-1,-1,-1,-1,-1,-1,-1,-1,205,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,208,206,179,176,178,206,206,206,206,179,177,-1,-1,-1,175,176,177,-1,-1,-1,-1,-1,-1,235,208,206,206,179,176,178,206,206,209,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,206,270,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,184,184,184,278,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,185,-1,-1,183,278,197,198,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,190,242,206,209,236,237,205,206,206,206,206,206,206,206,206,207,270,176,178,206,206,206,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,206,209,236,208,206,206,207,175,176,176,178,206,207,-1,175,176,176,176,176,176,178,206,241,272,206,206,206,209,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,190,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,168,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,185,-1,-1,183,184,184,184,167,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,241,206,206,207,175,176,178,206,206,206,206,206,206,206,206,179,240,206,206,206,206,206,206,206,206,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,206,209,237,-1,205,206,206,179,178,206,206,206,209,237,-1,205,206,206,206,206,206,206,206,206,272,206,206,209,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,206,240,242,176,176,176,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,198,184,184,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,277,184,185,-1,-1,183,184,276,167,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,206,206,209,237,205,206,206,206,206,206,206,206,206,206,206,206,190,206,206,206,206,206,206,206,206,206,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,236,237,-1,175,178,206,206,206,206,209,236,236,237,-1,-1,235,208,241,272,241,240,190,241,270,206,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,206,242,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,184,184,167,168,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,185,-1,-1,183,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,206,206,207,-1,205,206,206,206,206,206,206,206,206,206,206,206,241,206,242,240,206,206,206,206,206,206,206,206,206,207,-1,-1,175,176,176,176,176,176,176,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,206,206,209,237,-1,-1,175,176,176,176,271,241,206,206,206,190,240,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,190,241,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,198,184,167,215,183,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,278,184,184,185,-1,153,198,184,167,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,206,206,209,237,-1,205,206,206,206,206,206,206,206,206,206,206,206,206,206,206,241,242,271,242,240,272,190,241,240,242,179,176,176,178,206,206,206,206,271,206,206,179,176,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,206,206,209,237,-1,-1,-1,205,206,206,242,271,206,206,242,242,240,206,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,240,270,206,206,179,177,-1,-1,-1,-1,-1,-1,-1,153,198,184,184,185,153,198,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,184,184,184,185,-1,183,184,277,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,206,206,206,206,206,207,-1,175,178,206,206,209,236,208,206,206,206,206,206,206,206,206,206,206,271,242,206,190,206,206,206,206,272,206,206,206,206,206,206,206,271,241,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,178,206,206,206,206,209,237,-1,-1,-1,-1,205,206,206,242,190,240,190,270,206,206,206,206,206,206,206,206,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,208,206,190,206,206,206,207,-1,-1,-1,-1,-1,-1,153,198,184,184,167,215,183,184,184,184,184,184,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
